ticker,metric,unit,period,value,raw
VRE,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,51.0,51
VRE,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,55.24,55.24
VRE,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,57.56,57.56
VRE,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,2.59,2.59
VRE,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,2.24,2.24
VRE,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,2.62,2.62
VRE,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,2.77,2.77
VRE,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,2.82,2.82
VRE,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,2.02,2.02
VRE,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,1.72,1.72
VRE,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,2.0,2
VRE,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,2.12,2.12
VRE,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,2.16,2.16
VRE,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,2.25,2.25
VRE,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,2.09,2.09
VRE,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,2.08,2.08
VRE,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,1.5,1.5
VRE,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,1.26,1.26
VRE,Khả năng thanh toán lãi vay,Lần,Q2/2024,10.24,10.24
VRE,Khả năng thanh toán lãi vay,Lần,Q3/2024,9.0,9
VRE,Khả năng thanh toán lãi vay,Lần,Q4/2024,10.29,10.29
VRE,Khả năng thanh toán lãi vay,Lần,Q1/2025,10.94,10.94
VRE,Khả năng thanh toán lãi vay,Lần,Q2/2025,12.28,12.28
VRE,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,23.69,23.69
VRE,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,23.2,23.2
VRE,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,24.09,24.09
VRE,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,22.96,22.96
VRE,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,23.67,23.67
VRE,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,9.96,9.96
VRE,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,9.85,9.85
VRE,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,10.81,10.81
VRE,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,10.59,10.59
VRE,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,10.38,10.38
IDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,5573.27,"5,573.27"
IDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,6634.09,"6,634.09"
IDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,6049.57,"6,049.57"
IDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,4983.33,"4,983.33"
IDC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,4574.5,"4,574.5"
IDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,18600.0,"18,600"
IDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,20275.0,"20,275"
IDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,21844.0,"21,844"
IDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,21605.0,"21,605"
IDC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,22592.0,"22,592"
IDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,10.71,10.71
IDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,8.68,8.68
IDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,9.21,9.21
IDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,10.84,10.84
IDC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,9.66,9.66
IDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,3.21,3.21
IDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,2.84,2.84
IDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,2.55,2.55
IDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,2.5,2.5
IDC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,1.96,1.96
IDC,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,37.69,37.69
IDC,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,34.86,34.86
IDC,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,32.52,32.52
IDC,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,30.74,30.74
IDC,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,30.88,30.88
IDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,27.18,27.18
IDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,25.24,25.24
IDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,22.39,22.39
IDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,23.25,23.25
IDC,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,23.59,23.59
IDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,6.85,6.85
IDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,7.97,7.97
IDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,5.15,5.15
IDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,4.79,4.79
IDC,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,4.08,4.08
IDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,2.48,2.48
IDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,2.86,2.86
IDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,1.94,1.94
IDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,1.8,1.8
IDC,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,1.53,1.53
IDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,1.4,1.4
IDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,1.47,1.47
IDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,1.64,1.64
IDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,1.52,1.52
IDC,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,2.13,2.13
IDC,Khả năng thanh toán lãi vay,Lần,Q2/2024,22.86,22.86
IDC,Khả năng thanh toán lãi vay,Lần,Q3/2024,24.15,24.15
IDC,Khả năng thanh toán lãi vay,Lần,Q4/2024,18.37,18.37
IDC,Khả năng thanh toán lãi vay,Lần,Q1/2025,15.44,15.44
IDC,Khả năng thanh toán lãi vay,Lần,Q2/2025,19.16,19.16
IDC,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,65.01,65.01
IDC,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,63.11,63.11
IDC,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,61.66,61.66
IDC,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,63.27,63.27
IDC,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,61.97,61.97
IDC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,49.74,49.74
IDC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,39.62,39.62
IDC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,43.51,43.51
IDC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,47.87,47.87
IDC,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,46.04,46.04
VCS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,5548.78,"5,548.78"
VCS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,5342.59,"5,342.59"
VCS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,5044.51,"5,044.51"
VCS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,4793.47,"4,793.47"
VCS,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,4536.35,"4,536.35"
VCS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,31767.0,"31,767"
VCS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,32777.0,"32,777"
VCS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,31935.0,"31,935"
VCS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,32848.0,"32,848"
VCS,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,32049.0,"32,049"
VCS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,13.25,13.25
VCS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,12.11,12.11
VCS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,12.59,12.59
VCS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,12.1,12.1
VCS,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,10.63,10.63
VCS,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,2.31,2.31
VCS,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,1.97,1.97
VCS,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,1.99,1.99
VCS,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,1.77,1.77
VCS,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,1.5,1.5
VCS,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,28.74,28.74
VCS,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,27.21,27.21
VCS,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,26.01,26.01
VCS,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,24.15,24.15
VCS,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,26.61,26.61
VCS,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,21.4,21.4
VCS,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,16.67,16.67
VCS,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,17.16,17.16
VCS,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,16.17,16.17
VCS,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,18.78,18.78
VCS,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,4.91,4.91
VCS,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,3.14,3.14
VCS,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,3.65,3.65
VCS,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,3.18,3.18
VCS,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,4.05,4.05
VCS,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,4.0,4
VCS,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,2.58,2.58
VCS,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,2.94,2.94
VCS,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,2.54,2.54
VCS,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,3.22,3.22
VCS,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,5.12,5.12
VCS,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,4.83,4.83
VCS,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,4.12,4.12
VCS,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,4.62,4.62
VCS,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,3.91,3.91
VCS,Khả năng thanh toán lãi vay,Lần,Q2/2024,39.53,39.53
VCS,Khả năng thanh toán lãi vay,Lần,Q3/2024,25.84,25.84
VCS,Khả năng thanh toán lãi vay,Lần,Q4/2024,26.27,26.27
VCS,Khả năng thanh toán lãi vay,Lần,Q1/2025,23.66,23.66
VCS,Khả năng thanh toán lãi vay,Lần,Q2/2025,25.59,25.59
VCS,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,17.1,17.1
VCS,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,18.15,18.15
VCS,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,21.01,21.01
VCS,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,18.77,18.77
VCS,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,22.25,22.25
VCS,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,14.67,14.67
VCS,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,16.32,16.32
VCS,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,18.89,18.89
VCS,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,19.14,19.14
VCS,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,22.39,22.39
BCG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2023,129.07,129.07
BCG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2024,130.24,130.24
BCG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,158.87,158.87
BCG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,340.71,340.71
BCG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,565.35,565.35
BCG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2023,32722.0,"32,722"
BCG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2024,33129.0,"33,129"
BCG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,26228.0,"26,228"
BCG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,24196.0,"24,196"
BCG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,24305.0,"24,305"
BCG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2023,68.34,68.34
BCG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2024,67.57,67.57
BCG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,52.56,52.56
BCG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,19.2,19.2
BCG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,11.25,11.25
BCG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2023,0.27,0.27
BCG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2024,0.27,0.27
BCG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,0.32,0.32
BCG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,0.27,0.27
BCG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,0.26,0.26
BCG,Tỷ suất lợi nhuận gộp biên,%,Q4/2023,25.54,25.54
BCG,Tỷ suất lợi nhuận gộp biên,%,Q1/2024,28.03,28.03
BCG,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,30.23,30.23
BCG,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,28.4,28.4
BCG,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,18.86,18.86
BCG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2023,0.29,0.29
BCG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2024,9.96,9.96
BCG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,28.58,28.58
BCG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,29.11,29.11
BCG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,8.51,8.51
BCG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2023,-0.4,-0.4
BCG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2024,0.08,0.08
BCG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,0.68,0.68
BCG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,0.62,0.62
BCG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,0.59,0.59
BCG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2023,-0.15,-0.15
BCG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2024,0.03,0.03
BCG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,0.3,0.3
BCG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,0.29,0.29
BCG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,0.28,0.28
BCG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2023,1.65,1.65
BCG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2024,1.58,1.58
BCG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,1.87,1.87
BCG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,1.84,1.84
BCG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,1.68,1.68
BCG,Khả năng thanh toán lãi vay,Lần,Q4/2023,1.01,1.01
BCG,Khả năng thanh toán lãi vay,Lần,Q1/2024,1.44,1.44
BCG,Khả năng thanh toán lãi vay,Lần,Q2/2024,2.34,2.34
BCG,Khả năng thanh toán lãi vay,Lần,Q3/2024,2.5,2.5
BCG,Khả năng thanh toán lãi vay,Lần,Q4/2024,1.39,1.39
BCG,Tỷ số Nợ trên Tổng tài sản,%,Q4/2023,58.42,58.42
BCG,Tỷ số Nợ trên Tổng tài sản,%,Q1/2024,58.51,58.51
BCG,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,53.68,53.68
BCG,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,53.1,53.1
BCG,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,54.01,54.01
BCG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2023,69.55,69.55
BCG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2024,68.61,68.61
BCG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,57.26,57.26
BCG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,55.6,55.6
BCG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,54.13,54.13
CII,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,1695.49,"1,695.49"
CII,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,1598.29,"1,598.29"
CII,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,1209.93,"1,209.93"
CII,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,411.01,411.01
CII,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,161.29,161.29
CII,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,29302.0,"29,302"
CII,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,29499.0,"29,499"
CII,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,28607.0,"28,607"
CII,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,21052.0,"21,052"
CII,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,20627.0,"20,627"
CII,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,9.23,9.23
CII,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,9.7,9.7
CII,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,11.53,11.53
CII,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,33.33,33.33
CII,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,91.45,91.45
CII,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,0.53,0.53
CII,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,0.53,0.53
CII,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,0.49,0.49
CII,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,0.65,0.65
CII,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,0.72,0.72
CII,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,59.11,59.11
CII,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,59.29,59.29
CII,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,51.44,51.44
CII,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,61.05,61.05
CII,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,56.05,56.05
CII,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,18.49,18.49
CII,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,13.51,13.51
CII,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,13.19,13.19
CII,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,13.74,13.74
CII,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,14.67,14.67
CII,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,1.21,1.21
CII,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,0.06,0.06
CII,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,0.06,0.06
CII,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,0.17,0.17
CII,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,0.31,0.31
CII,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,0.32,0.32
CII,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,0.02,0.02
CII,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,0.02,0.02
CII,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,0.05,0.05
CII,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,0.09,0.09
CII,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,1.06,1.06
CII,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,1.0,1
CII,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,0.98,0.98
CII,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,1.02,1.02
CII,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,1.02,1.02
CII,Khả năng thanh toán lãi vay,Lần,Q2/2024,1.49,1.49
CII,Khả năng thanh toán lãi vay,Lần,Q3/2024,1.37,1.37
CII,Khả năng thanh toán lãi vay,Lần,Q4/2024,1.1,1.1
CII,Khả năng thanh toán lãi vay,Lần,Q1/2025,1.37,1.37
CII,Khả năng thanh toán lãi vay,Lần,Q2/2025,1.37,1.37
CII,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,73.82,73.82
CII,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,73.3,73.3
CII,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,75.07,75.07
CII,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,68.89,68.89
CII,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,70.77,70.77
CII,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,209.82,209.82
